1657833,13.81,4.6,True,0,1
1657844,11.51,4.92,True,0,1
1657857,15.33,4.6,True,0,1
1657868,8.72,4.6,True,0,1
1657879,4.09,4.6,True,0,1
1657903,14.1,4.92,True,0,1
1657914,10.23,4.92,True,0,1
1657926,7.17,4.92,True,0,1
1657937,8.69,4.92,True,0,1
1657949,9.62,4.6,True,0,1
1657961,11.71,4.92,True,0,1
1657984,8.69,4.92,True,0,1
1657995,8.79,5.24,True,0,1
1658007,8.89,4.92,True,0,1
0,0,0,True,0,1
1658042,13.68,5.24,True,0,1
1658064,16.62,4.6,True,0,1
1658077,17.82,4.6,True,0,1
1658088,8.66,4.92,True,0,1
1658112,4.39,4.6,True,0,1
1658134,5.67,4.92,True,0,1
1658146,5.38,4.6,True,0,1
1658158,8.3,5.24,True,0,1
1658181,3.38,4.92,True,0,1
1658192,5.2,4.92,True,0,1
1658204,5.83,4.92,True,0,1
58216,9.64,4.6,True,0,1
29,4.92,4.6,True,0,1
1658251,6.79,4.92,True,0,1
1658262,8.89,4.92,True,0,1
1658273,10.79,5.24,True,0,1
1658286,8.51,4.6,True,0,1
1658297,8.87,4.6,True,0,1
1658320,19.45,5.24,True,0,1
1658343,3.79,4.6,True,0,1
0,4.6,4.6,True,0,1
1658401,12.04,4.92,True,0,1
1658436,9.23,4.92,True,0,1
1658447,4.91,4.6,True,0,1
1658482,6.37,4.6,True,0,1
1658506,6.89,4.28,True,0,1
1658528,5.63,4.92,True,0,1
1658541,7.83,4.92,True,0,1
1658563,9.77,4.92,True,0,1
1658575,11.43,5.24,True,0,1
1658587,7.51,4.92,True,0,1
1658610,10.32,4.6,True,0,1
1658621,6.57,4.92,True,0,1
1658633,5.42,4.92,True,0,1
1658645,4.9,4.92,True,0,1
1658656,9.83,4.92,True,0,1
1658680,7.55,5.24,True,0,1
1658691,10.43,4.6,True,0,1
1658702,16.79,4.92,True,0,1
1658726,9.65,4.92,True,0,1
1658749,10.32,4.92,True,0,1
1658761,10.31,5.24,True,0,1
1658783,6.8,4.92,True,0,1
1658796,5.89,4.92,True,0,1
1658807,11.6,4.6,True,0,1
1658830,4.85,4.6,True,0,1
1658853,8.17,4.6,True,0,1
1658876,13.15,4.92,True,0,1
1658900,12.94,4.6,True,0,1
1658923,11.91,4.92,True,0,1
1658946,17.88,4.28,True,0,1
1658957,9.88,4.92,True,0,1
1658981,3.81,4.92,True,0,1
1659004,7.96,4.92,True,0,1
1659016,10.5,5.24,True,0,1
1659027,12.78,4.6,True,0,1
1659039,8.89,4.6,True,0,1
1659051,9.29,4.92,True,0,1
9062,14.64,4.92,True,0,1
17,4.6,4.92,True,0,1
1659097,7.44,4.28,True,0,1
1659109,9.0,4.92,True,0,1
1659120,13.67,4.92,True,0,1
1659131,17.89,4.92,True,0,1
0,4.92,4.92,True,0,1
1659166,11.92,5.24,True,0,1
1659190,7.77,4.92,True,0,1
1659201,14.14,4.6,True,0,1
1659212,7.86,4.92,True,0,1
1659225,5.72,4.92,True,0,1
1659247,3.75,4.92,True,0,1
1659259,0.86,4.6,True,0,1
659271,7.26,4.6,True,0,1
1659294,11.42,4.6,True,0,1
1659305,8.31,4.92,True,0,1
1659317,8.91,4.92,True,0,1
1659329,9.41,4.92,True,0,1
1659340,4.35,4.92,True,0,1
1659352,7.72,4.92,True,0,1
1659364,12.51,4.92,True,0,1
1659375,8.08,4.92,True,0,1
1659386,8.07,4.92,True,0,1
1659399,10.6,4.6,True,0,1
1659421,4.55,4.6,True,0,1
92,4.55,4.6,True,0,1
1659456,7.46,4.28,True,0,1
1659468,4.03,4.92,True,0,1
1659480,8.31,4.92,True,0,1
1,9.31,4.92,True,0,1
1659503,9.1,4.92,True,0,1
1659526,8.25,4.6,True,0,1
1659537,11.68,4.92,True,0,1
1659549,10.22,4.6,True,0,1
1659572,8.6,5.24,True,0,1
1659595,2.31,4.92,True,0,1
1659619,3.29,4.92,True,0,1
1659641,5.71,4.92,True,0,1
1659665,6.47,4.6,True,0,1
1659676,10.55,4.92,True,0,1
1659688,11.66,4.92,True,0,1
1659711,6.58,4.6,True,0,1
1659723,9.98,5.24,True,0,1
1659746,9.28,5.24,True,0,1
1659769,8.97,4.6,True,0,1
1659781,5.52,4.92,True,0,1
1659804,6.17,4.92,True,0,1
1659815,4.57,5.24,True,0,1
1659828,2.0,5.24,True,0,1
1659850,10.2,4.6,True,0,1
1659863,11.49,4.92,True,0,1
1659885,5.97,4.6,True,0,1
1659897,6.53,4.28,True,0,1
1659920,7.47,4.6,True,0,1
1659932,10.76,4.92,True,0,1
1659943,12.74,4.92,True,0,1
1659955,12.06,4.92,True,0,1
1659978,12.15,4.6,True,0,1
1660001,6.26,4.6,True,0,1
1660024,15.64,4.6,True,0,1
1660036,10.92,4.6,True,0,1
1660048,9.36,4.6,True,0,1
1660070,8.6,4.6,True,0,1
1660083,9.81,4.92,True,0,1
1660094,11.24,4.92,True,0,1
1660105,8.03,4.6,True,0,1
1660118,7.43,4.92,True,0,1
1660129,8.35,4.6,True,0,1
1660140,9.86,4.92,True,0,1
1660152,11.66,4.6,True,0,1
1660175,9.65,4.6,True,0,1
1660187,10.6,4.92,True,0,1
1660198,13.24,4.6,True,0,1
1660210,13.63,4.92,True,0,1
1660222,11.5,4.6,True,0,1
1660233,10.45,5.24,True,0,1
1660244,6.55,5.56,True,0,1
1660257,8.96,5.24,True,0,1
1660268,12.31,4.92,True,0,1
1660279,10.87,4.92,True,0,1
1660292,6.2,4.92,True,0,1
1660303,12.58,4.92,True,0,1
1660314,8.05,4.6,True,0,1
1660326,3.36,4.92,True,0,1
38,4.37,4.92,True,0,1
1660349,4.83,4.6,True,0,1
1660372,10.49,4.92,True,0,1
1660384,10.76,4.6,True,0,1
1660395,10.34,4.92,True,0,1
1660407,9.37,4.28,True,0,1
1660419,8.17,4.92,True,0,1
1660430,9.31,4.92,True,0,1
1660442,11.1,4.6,True,0,1
1660465,10.57,4.92,True,0,1
1660477,12.0,4.6,True,0,1
1660488,6.94,4.6,True,0,1
1660499,5.37,5.24,True,0,1
1660523,7.3,4.6,True,0,1
1660534,10.17,4.92,True,0,1
1660547,10.29,4.92,True,0,1
1660558,12.0,4.92,True,0,1
1660569,8.06,4.6,True,0,1
1660581,10.92,5.24,True,0,1
1660604,9.51,4.92,True,0,1
1660616,6.21,4.6,True,0,1
1660627,9.74,4.92,True,0,1
1660639,8.66,4.92,True,0,1
1660651,11.3,4.92,True,0,1
1660662,7.42,4.92,True,0,1
1660674,8.26,4.6,True,0,1
660686,14.37,4.6,True,0,1
0,4.6,4.6,True,0,1
1660721,16.48,4.6,True,0,1
1660732,7.41,4.92,True,0,1
1660743,4.31,4.92,True,0,1
1660755,7.51,4.6,True,0,1
1660767,8.63,4.92,True,0,1
60,8.63,4.92,True,0,1
1660802,5.5,4.6,True,0,1
1660813,7.92,4.6,True,0,1
1660825,10.92,5.24,True,0,1
1660836,8.51,4.92,True,0,1
1660848,7.94,4.6,True,0,1
1660871,5.31,4.6,True,0,1
1660882,4.25,4.92,True,0,1
1660894,9.04,4.92,True,0,1
1660917,14.9,4.6,True,0,1
1660941,9.45,5.24,True,0,1
1660952,10.18,4.92,True,0,1
1660963,14.11,4.6,True,0,1
1660976,13.77,5.24,True,0,1
1660987,8.73,4.92,True,0,1
1661010,5.36,5.24,True,0,1
1661022,4.63,5.24,True,0,1
1661033,4.6,4.6,True,0,1
1661045,7.85,4.92,True,0,1
1661057,8.17,4.92,True,0,1
1661068,7.94,4.92,True,0,1
1661080,7.08,4.6,True,0,1
1661091,3.64,4.28,True,0,1
1661103,7.29,4.92,True,0,1
1661115,7.78,4.28,True,0,1
1661126,7.17,4.92,True,0,1
1661150,13.75,4.6,True,0,1
1661161,11.36,4.6,True,0,1
1661172,6.22,4.6,True,0,1
1661185,4.46,4.6,True,0,1
1661196,5.85,4.92,True,0,1
1661219,15.5,4.6,True,0,1
1661231,13.31,4.92,True,0,1
1661242,9.66,4.6,True,0,1
1661254,8.42,4.6,True,0,1
1661265,8.78,4.6,True,0,1
1661288,11.86,4.92,True,0,1
1661300,13.08,4.6,True,0,1
1661312,11.56,4.92,True,0,1
1323,7.19,4.92,True,0,1
1661346,11.66,4.92,True,0,1
1661370,14.94,4.6,True,0,1
1661381,13.65,4.92,True,0,1
1661392,6.61,4.92,True,0,1
1661405,5.08,4.92,True,0,1
0,0,0,True,0,1
1661427,11.77,5.24,True,0,1
1661451,10.96,4.6,True,0,1
1661462,7.52,4.6,True,0,1
1661474,8.33,4.28,True,0,1
1661486,10.76,4.92,True,0,1
1661509,7.91,5.24,True,0,1
1661636,7.77,4.92,True,0,1
1661648,8.7,4.6,True,0,1
1661683,10.05,4.6,True,0,1
1661717,13.38,4.92,True,0,1
1661729,5.94,4.6,True,0,1
1661752,9.74,4.92,True,0,1
1661764,11.21,4.92,True,0,1
1661834,5.74,4.92,True,0,1
1661845,11.16,5.24,True,0,1
1661856,9.8,4.6,True,0,1
1661869,11.23,4.6,True,0,1
891,10.3,4.28,True,0,1
1661915,8.04,4.6,True,0,1
1661938,9.03,4.92,True,0,1
1661949,12.79,4.92,True,0,1
1661961,8.59,4.6,True,0,1
1661973,9.35,4.6,True,0,1
1661984,9.88,4.92,True,0,1
1661996,11.24,4.6,True,0,1
1662008,8.5,4.92,True,0,1
1662030,8.59,4.92,True,0,1
1662043,9.14,4.92,True,0,1
1662065,6.12,4.6,True,0,1
1662077,4.48,4.92,True,0,1
1662089,7.59,4.92,True,0,1
1662112,9.69,4.6,True,0,1
1662135,11.28,4.6,True,0,1
1662146,11.48,4.6,True,0,1
1662158,11.08,4.28,True,0,1
62170,10.23,5.24,True,0,1
662239,8.92,4.92,True,0,1
1662320,6.64,4.92,True,0,1
1662332,7.23,5.24,True,0,1
1662344,5.51,4.92,True,0,1
1662367,13.79,4.92,True,0,1
1662402,11.25,4.92,True,0,1
1662437,9.99,4.92,True,0,1
1662472,10.28,4.92,True,0,1
1662494,10.05,4.92,True,0,1
1662507,17.82,4.6,True,0,1
1662529,11.18,4.6,True,0,1
1662553,4.28,4.92,True,0,1
1662575,10.99,4.6,True,0,1
1662587,12.66,4.28,True,0,1
1662599,5.75,4.6,True,0,1
0,0,0,True,0,1
1662633,9.05,4.28,True,0,1
1662645,6.6,4.92,True,0,1
1662657,6.01,4.92,True,0,1
1662668,3.8,4.92,True,0,1
1662680,8.13,4.92,True,0,1
1662692,14.29,4.92,True,0,1
1662703,8.82,4.92,True,0,1
1662714,16.18,4.92,True,0,1
1662727,12.75,4.92,True,0,1
738,10.24,4.28,True,0,1
1662761,15.82,4.92,True,0,1
1662773,8.66,4.6,True,0,1
1662784,3.65,5.24,True,0,1
1662796,7.6,4.6,True,0,1
2808,9.86,4.6,True,0,1
1662831,7.85,4.92,True,0,1
1662842,7.99,4.92,True,0,1
1662854,1.87,4.92,True,0,1
