0,0,0,0,0,1
573,-0.99,44.23,0,0,1
585,0.17,37.52,0,0,1
596,1.1,36.56,0,0,1
608,-3.49,29.21,0,0,1
643,-6.19,27.61,0,0,1
677,3.01,30.17,0,0,1
701,0.85,34.65,0,0,1
736,-1.19,35.61,0,0,1
771,0.23,38.48,0,0,1
794,-9.09,29.53,0,0,1
829,1.4,34.33,0,0,1
852,-0.37,34.97,0,0,1
887,1.72,37.52,0,0,1
933,-7.05,33.69,0,0,1
980,-5.94,33.69,0,0,1
1015,-4.54,31.77,0,0,1
1050,2.15,33.05,0,0,1
1085,-5.13,33.37,0,0,1
1108,-3.33,25.38,0,0,1
1155,-0.21,35.92,0,0,1
1178,-2.4,31.45,0,0,1
1202,-2.62,33.37,0,0,1
1248,-5.64,29.85,0,0,1
1271,-1.82,35.92,0,0,1
1306,-0.66,30.49,0,0,1
1330,-1.19,33.05,0,0,1
1364,-0.86,29.53,0,0,1
1399,-2.93,31.77,0,0,1
1434,4.5,32.09,0,0,1
1458,2.92,24.42,0,0,1
1492,1.21,25.7,0,0,1
1515,-14.89,32.09,0,0,1
1550,-0.27,31.77,0,0,1
1586,4.48,34.01,0,0,1
1608,-1.5,25.38,0,0,1
1643,6.65,28.89,0,0,1
1678,-9.09,32.73,0,0,1
0,0,0,0,0,1
1736,-11.19,35.61,0,0,1
1771,-4.25,31.77,0,0,1
1806,-0.68,24.1,0,0,1
1829,10.41,29.85,0,0,1
0,0,0,0,0,1
1888,2.19,32.09,0,0,1
1923,-3.41,24.1,0,0,1
1957,4.43,24.42,0,0,1
1981,4.84,30.81,0,0,1
2016,-7.36,31.13,0,0,1
2051,-1.97,32.73,0,0,1
39,23.78,32.73,0,0,1
2109,5.01,26.98,0,0,1
2131,-1.54,32.09,0,0,1
2166,7.29,32.41,0,0,1
2202,2.26,35.92,0,0,1
2237,-0.06,33.69,0,0,1
2259,0.8,30.81,0,0,1
2294,-1.03,30.17,0,0,1
2318,11.26,35.29,0,0,1
2365,-0.29,31.77,0,0,1
2400,-7.88,32.73,0,0,1
2422,-4.15,23.46,0,0,1
2457,0.7,25.7,0,0,1
2493,0.86,29.85,0,0,1
2515,-1.42,31.45,0,0,1
2550,1.42,34.33,0,0,1
2585,2.17,34.65,0,0,1
5,2.17,34.65,0,0,1
2643,12.5,30.81,0,0,1
7,29.04,34.97,0,0,1
2702,19.46,34.97,0,0,1
2737,18.47,28.89,0,0,1
2760,28.79,31.13,0,0,1
2795,20.38,28.25,0,0,1
9,28.78,35.61,0,0,1
2853,32.89,29.85,0,0,1
2888,32.26,23.46,0,0,1
3,32.26,23.46,0,0,1
2958,30.32,28.89,0,0,1
2993,49.81,31.45,0,0,1
3027,37.68,28.25,0,0,1
3051,46.95,35.61,0,0,1
3086,57.8,31.13,0,0,1
3109,60.05,32.09,0,0,1
3144,59.02,28.57,0,0,1
3179,59.97,30.49,0,0,1
3202,61.15,31.77,0,0,1
3237,60.75,24.1,0,0,1
3272,63.9,24.74,0,0,1
3307,64.75,27.93,0,0,1
3330,70.7,31.13,0,0,1
3365,73.74,32.73,0,0,1
3388,76.91,24.42,0,0,1
3423,81.29,26.98,0,0,1
3458,81.54,31.77,0,0,1
3481,75.91,32.73,0,0,1
3516,86.15,35.29,0,0,1
3539,83.62,27.3,0,0,1
3574,84.45,31.13,0,0,1
3609,83.82,28.89,0,0,1
3633,81.9,35.61,0,0,1
3667,89.46,33.05,0,0,1
3691,91.55,31.45,0,0,1
3726,91.42,29.53,0,0,1
3761,90.64,30.49,0,0,1
3807,88.73,31.13,0,0,1
3830,91.4,32.41,0,0,1
3865,86.57,35.29,0,0,1
0,0,0,0,0,1
3911,85.71,31.13,0,0,1
3958,66.47,30.17,0,0,1
3993,60.52,29.21,0,0,1
4017,54.62,33.69,0,0,1
4051,41.78,26.34,0,0,1
4086,36.7,23.46,0,0,1
0,36.7,23.46,0,0,1
4145,37.41,30.81,0,0,1
67,19.05,27.3,0,0,1
4202,22.01,23.46,0,0,1
4238,25.31,25.7,0,0,1
81,25.31,25.7,0,0,1
4295,14.16,31.13,0,0,1
4330,17.57,34.33,0,0,1
4365,6.89,34.97,0,0,1
4388,8.59,29.21,0,0,1
0,0,0,0,0,1
4447,12.12,34.33,0,0,1
4482,3.58,34.97,0,0,1
4516,9.49,29.21,0,0,1
4540,-1.7,31.45,0,0,1
0,0,0,0,0,1
4598,-0.22,35.29,0,0,1
4633,4.69,29.85,0,0,1
4668,0.62,23.46,0,0,1
691,0.4,28.25,0,0,1
4726,8.86,30.49,0,0,1
4761,6.75,30.81,0,0,1
4784,17.28,23.14,0,0,1
4819,22.47,24.74,0,0,1
4854,29.0,28.25,0,0,1
4877,28.02,30.49,0,0,1
4912,32.63,33.05,0,0,1
4946,39.07,35.29,0,0,1
4970,43.51,27.61,0,0,1
5005,40.81,31.45,0,0,1
5040,47.47,28.25,0,0,1
5063,53.89,35.61,0,0,1
5110,56.11,30.81,0,0,1
5145,66.99,33.05,0,0,1
0,0,0,0,0,1
5202,76.08,27.93,0,0,1
5238,76.05,31.77,0,0,1
5273,77.27,29.21,0,0,1
6,77.41,35.29,0,0,1
5330,92.89,32.41,0,0,1
5378,99.24,33.05,0,0,1
5412,104.44,35.92,0,0,1
5436,101.9,26.98,0,0,1
0,0,0,0,0,1
5506,107.12,29.85,0,0,1
5529,112.55,35.29,0,0,1
5564,116.03,33.05,0,0,1
5599,116.44,24.74,0,0,1
5634,128.14,24.1,0,0,1
5656,127.67,30.17,0,0,1
5692,121.46,30.81,0,0,1
5727,116.18,32.09,0,0,1
5749,108.09,24.1,0,0,1
5784,99.33,26.02,0,0,1
5808,91.56,30.81,0,0,1
5842,81.45,31.77,0,0,1
5877,74.35,34.97,0,0,1
5901,61.69,26.02,0,0,1
5936,61.5,30.17,0,0,1
5959,59.64,31.45,0,0,1
5994,54.5,34.65,0,0,1
6029,57.29,34.65,0,0,1
0,30.17,34.65,0,0,1
6087,46.7,30.49,0,0,1
6122,44.21,29.21,0,0,1
6157,43.75,31.13,0,0,1
6180,37.99,28.57,0,0,1
6215,47.53,23.78,0,0,1
6238,37.14,28.57,0,0,1
6274,37.61,30.49,0,0,1
6308,40.23,31.77,0,0,1
6331,31.01,23.46,0,0,1
6366,31.91,25.06,0,0,1
6401,38.17,29.21,0,0,1
6424,32.2,31.13,0,0,1
6459,28.61,33.69,0,0,1
94,26.47,35.29,0,0,1
6529,23.76,30.81,0,0,1
6563,26.7,24.1,0,0,1
93,26.7,24.1,0,0,1
6622,22.8,30.81,0,0,1
6657,20.43,30.81,0,0,1
6691,15.19,33.05,0,0,1
6715,21.48,25.06,0,0,1
6738,16.18,30.17,0,0,1
6773,17.91,30.81,0,0,1
6808,22.56,33.37,0,0,1
6843,15.49,35.61,0,0,1
866,16.77,27.61,0,0,1
6901,26.25,31.45,0,0,1
6925,15.14,33.05,0,0,1
6960,24.76,35.92,0,0,1
6994,20.5,33.05,0,0,1
7017,17.71,31.45,0,0,1
7053,25.76,29.53,0,0,1
7075,27.7,35.61,0,0,1
7122,21.98,30.81,0,0,1
7157,39.11,32.41,0,0,1
69,39.89,29.85,0,0,1
7216,47.53,27.3,0,0,1
7250,48.66,31.45,0,0,1
7273,50.05,32.09,0,0,1
7308,58.19,34.97,0,0,1
26,58.19,34.97,0,0,1
7366,61.31,30.81,0,0,1
7401,65.84,30.17,0,0,1
7436,63.91,30.17,0,0,1
7459,68.58,33.69,0,0,1
7494,72.95,26.02,0,0,1
7518,73.2,29.85,0,0,1
7553,85.2,29.53,0,0,1
7587,85.61,30.81,0,0,1
7611,89.97,26.98,0,0,1
7646,97.26,23.46,0,0,1
7681,102.71,26.02,0,0,1
16,30.49,26.02,0,0,1
7739,108.81,31.77,0,0,1
7774,111.21,34.97,0,0,1
7809,120.62,34.97,0,0,1
7832,125.7,30.17,0,0,1
7867,122.48,30.81,0,0,1
7889,122.97,34.97,0,0,1
7925,125.61,34.97,0,0,1
7971,128.25,31.77,0,0,1
8006,132.77,34.33,0,0,1
8041,142.29,35.29,0,0,1
8065,140.85,29.53,0,0,1
0,140.85,29.53,0,0,1
8123,144.32,33.69,0,0,1
8158,144.22,35.92,0,0,1
8193,130.48,31.13,0,0,1
8216,125.63,31.77,0,0,1
8251,111.61,27.61,0,0,1
8286,95.82,31.13,0,0,1
8308,85.15,31.13,0,0,1
8343,75.55,23.78,0,0,1
86,25.06,23.78,0,0,1
8401,61.85,30.49,0,0,1
8449,52.54,32.09,0,0,1
8483,36.74,28.25,0,0,1
8506,44.03,35.61,0,0,1
8542,40.92,32.41,0,0,1
8577,38.12,24.1,0,0,1
7,28.89,24.1,0,0,1
8634,34.19,30.81,0,0,1
8670,31.69,31.13,0,0,1
0,0,0,0,0,1
8727,32.08,24.74,0,0,1
8762,30.22,27.61,0,0,1
8785,26.54,30.81,0,0,1
8820,27.55,32.73,0,0,1
8855,23.58,35.29,0,0,1
8879,21.06,26.98,0,0,1
8913,27.12,31.13,0,0,1
8948,11.35,29.85,0,0,1
8972,20.78,35.29,0,0,1
9007,12.5,33.37,0,0,1
9041,15.72,25.38,0,0,1
9065,8.25,29.85,0,0,1
9100,8.59,30.17,0,0,1
6,34.01,30.17,0,0,1
9158,1.77,25.7,0,0,1
9193,0.41,23.78,0,0,1
0,0,0,0,0,1
9250,-5.59,31.13,0,0,1
9286,-0.5,32.09,0,0,1
9321,-5.13,35.29,0,0,1
44,-7.42,26.02,0,0,1
9378,-5.35,30.17,0,0,1
9413,-0.16,30.81,0,0,1
9437,-3.33,34.65,0,0,1
9472,-0.38,34.65,0,0,1
9506,-2.08,27.93,0,0,1
9530,11.01,30.81,0,0,1
9565,12.38,29.53,0,0,1
0,0,0,0,0,1
9623,28.17,28.89,0,0,1
9658,29.97,23.78,0,0,1
9681,29.88,28.89,0,0,1
9716,39.42,30.81,0,0,1
5,39.42,30.81,0,0,1
9775,44.34,24.1,0,0,1
9821,54.62,35.61,0,0,1
9856,67.43,30.49,0,0,1
95,31.45,30.49,0,0,1
9914,76.22,28.25,0,0,1
9949,86.52,30.49,0,0,1
9984,84.18,31.45,0,0,1
10007,87.75,24.1,0,0,1
10042,91.35,25.38,0,0,1
10065,94.34,30.81,0,0,1
10100,100.77,31.45,0,0,1
10135,109.13,33.37,0,0,1
10159,113.67,25.06,0,0,1
10193,115.07,28.25,0,0,1
10228,111.87,31.77,0,0,1
10251,122.93,33.05,0,0,1
10286,127.58,35.61,0,0,1
10309,122.69,27.93,0,0,1
10344,132.01,31.77,0,0,1
10379,137.65,28.89,0,0,1
40,35.61,28.89,0,0,1
10437,147.0,32.73,0,0,1
10472,151.8,24.42,0,0,1
0,0,0,0,0,1
10530,148.29,30.17,0,0,1
