1248244,-114.49,6.84,0,0
1248296,-114.39,7.48,0,0
1248349,-106.25,8.12,0,0
1248402,-107.69,6.84,0,0
1248454,-115.68,7.16,0,0
1248506,-116.18,6.84,0,0
1248559,-120.28,6.2,0,0
1248612,-112.1,6.2,0,0
1248664,-116.51,6.52,0,0
1248716,-111.77,6.52,0,0
1248769,-116.47,6.2,0,0
1248822,-111.97,6.52,0,0
1248874,-116.47,6.52,0,0
1248926,-110.38,6.52,0,0
1248978,-116.25,6.2,0,0
1249032,-114.28,5.88,0,0
1249084,-117.15,6.2,0,0
1249136,-118.6,6.2,0,0
1249188,-120.26,6.52,0,0
1249242,-115.97,6.52,0,0
1249294,-104.34,6.84,0,0
1249346,-120.45,6.2,0,0
1249398,-117.4,6.2,0,0
1249452,-121.72,6.2,0,0
1249504,-107.87,5.88,0,0
1249556,-111.59,6.2,0,0
1249608,-107.01,6.52,0,0
1249661,-117.06,6.84,0,0
1249714,-115.92,6.84,0,0
1249766,-108.43,6.2,0,0
1249818,-113.32,6.2,0,0
1249871,-111.02,6.2,0,0
1249924,-118.94,6.52,0,0
1249976,-109.64,6.2,0,0
1250028,-114.39,5.56,0,0
1250081,-121.86,6.52,0,0
1250134,-110.6,6.52,0,0
1250186,-109.63,6.2,0,0
1250238,-106.55,5.88,0,0
1250291,-113.42,5.88,0,0
1250343,-116.61,6.84,0,0
1250396,-111.68,5.56,0,0
1250448,-114.28,6.2,0,0
1250501,-117.49,6.2,0,0
1250553,-101.89,6.52,0,0
1250606,-113.96,6.2,0,0
1250658,-115.12,6.84,0,0
1250711,-111.13,6.84,0,0
1250763,-102.59,6.52,0,0
1250816,-118.4,6.52,0,0
1250868,-111.03,6.2,0,0
1250921,-107.44,6.52,0,0
1250973,-108.19,6.2,0,0
1251025,-112.92,6.2,0,0
1251078,-116.77,6.52,0,0
1251131,-116.69,6.52,0,0
1251183,-116.17,6.52,0,0
1251235,-111.79,6.84,0,0
1251288,-120.13,6.52,0,0
1251341,-110.96,6.52,0,0
1251393,-115.29,6.84,0,0
1251445,-113.69,6.52,0,0
1251499,-118.79,6.84,0,0
1251551,-107.56,6.2,0,0
1251603,-116.61,6.52,0,0
1251655,-115.82,6.84,0,0
1251708,-113.12,6.84,0,0
1251761,-104.39,6.2,0,0
1251813,-102.4,6.52,0,0
1251865,-113.97,5.88,0,0
1251918,-109.72,6.52,0,0
1251971,-111.71,6.2,0,0
1252023,-109.52,5.88,0,0
1252075,-104.64,6.2,0,0
1252128,-107.45,6.2,0,0
1252180,-98.97,6.52,0,0
1252233,-114.77,6.52,0,0
1252285,-111.14,6.52,0,0
1252338,-115.18,6.2,0,0
1252390,-119.12,6.52,0,0
1252443,-117.26,6.2,0,0
1252495,-108.28,6.2,0,0
1252548,-111.17,6.52,0,0
1252600,-120.76,6.2,0,0
1252653,-117.12,6.52,0,0
1252705,-113.61,6.52,0,0
1252758,-118.16,6.2,0,0
1252810,-116.86,6.2,0,0
1252862,-104.87,6.2,0,0
1252915,-109.61,6.52,0,0
1252968,-114.96,6.2,0,0
1253020,-114.69,6.52,0,0
1253072,-106.65,6.52,0,0
1253125,-100.09,6.2,0,0
1253178,-120.75,6.52,0,0
1253230,-108.75,6.2,0,0
1253282,-111.05,6.2,0,0
1253335,-116.63,6.52,0,0
1253388,-107.64,6.2,0,0
1253440,-111.13,6.2,0,0
1253492,-118.62,6.52,0,0
1253544,-115.78,6.52,0,0
1253598,-117.03,6.52,0,0
1253650,-112.44,6.52,0,0
1253702,-108.45,6.52,0,0
1253754,-113.6,6.2,0,0
1253808,-120.49,6.52,0,0
1253860,-110.07,6.2,0,0
1253912,-115.62,6.2,0,0
1253964,-112.46,6.52,0,0
1254018,-111.91,6.84,0,0
1254070,-103.66,6.2,0,0
1254122,-118.04,6.2,0,0
1254174,-111.21,6.52,0,0
1254227,-102.58,6.2,0,0
1254280,-110.69,6.52,0,0
1254332,-112.01,6.52,0,0
1254384,-116.99,6.2,0,0
1254437,-120.97,6.52,0,0
1254490,-106.77,5.88,0,0
1254542,-106.84,6.52,0,0
1254594,-120.54,6.52,0,0
1254647,-104.83,5.88,0,0
1254700,-114.04,6.52,0,0
1254752,-117.81,6.52,0,0
1254804,-111.37,6.52,0,0
1254857,-117.76,6.2,0,0
1254909,-109.06,6.52,0,0
1254962,-117.5,6.52,0,0
1255014,-115.11,6.52,0,0
1255067,-114.58,6.2,0,0
1255119,-112.03,6.52,0,0
1255172,-114.91,6.52,0,0
1255224,-111.8,6.52,0,0
1255277,-109.83,6.52,0,0
1255329,-110.47,6.2,0,0
1255382,-104.22,6.2,0,0
1255434,-113.91,6.84,0,0
1255487,-97.08,6.2,0,0
1255539,-110.75,6.2,0,0
1255591,-111.36,6.2,0,0
1255644,-94.91,6.2,0,0
1255697,-115.73,6.2,0,0
1255749,-113.53,6.52,0,0
1255801,-118.48,6.2,0,0
1255854,-111.13,5.88,0,0
1255907,-102.77,6.52,0,0
1255959,-108.67,5.88,0,0
