1759398,-0.0,-46.86,0,0
1759451,-0.0,-46.86,0,0
1759529,0.0,-46.86,0,0
1759582,-0.0,-46.86,0,0
1759634,-0.0,-46.86,0,0
1759686,-0.0,-46.86,0,0
1759738,0.0,-46.86,0,0
1759792,0.0,-46.86,0,0
1759844,0.0,-46.86,0,0
1759896,0.0,-46.86,0,0
1759948,-0.0,-46.86,0,0
1760001,-0.0,-46.86,0,0
1760053,-0.0,-46.86,0,0
1760105,0.0,-46.86,0,0
1760158,0.0,-46.86,0,0
1760210,0.0,-46.86,0,0
1760263,0.0,-46.86,0,0
1760315,-0.0,-46.86,0,0
1760367,-0.0,-46.86,0,0
1760419,-0.0,-46.86,0,0
1760472,0.0,-46.86,0,0
1760525,0.0,-46.86,0,0
1760577,0.0,-46.86,0,0
1760629,0.0,-46.86,0,0
1760681,-0.0,-46.86,0,0
1760734,-0.0,-46.86,0,0
1760786,-0.0,-46.86,0,0
1760838,0.0,-46.86,0,0
1760891,0.0,-46.86,0,0
1760944,0.0,-46.86,0,0
1760996,0.0,-46.86,0,0
1761048,-0.0,-46.86,0,0
1761100,-0.0,-46.86,0,0
1761153,-0.0,-46.86,0,0
1761205,0.0,-46.86,0,0
1761257,0.0,-46.86,0,0
1761310,0.0,-46.86,0,0
1761362,0.0,-46.86,0,0
1761415,-0.0,-46.86,0,0
1761467,-0.0,-46.86,0,0
1761519,-0.0,-46.86,0,0
1761571,0.0,-46.86,0,0
1761624,0.0,-46.86,0,0
1761781,-0.0,-46.86,0,0
1761833,-0.0,-46.86,0,0
1761886,-37.58,-46.86,0,0
1761938,0.0,-46.86,0,0
1761991,0.0,-46.86,0,0
1762043,0.0,-46.86,0,0
1762096,-0.0,-46.86,0,0
1762148,-0.0,-46.86,0,0
1762200,-0.0,-46.86,0,0
1762252,0.0,-46.86,0,0
1762305,0.0,-46.86,0,0
1762358,0.0,-46.86,0,0
1762410,0.0,-46.86,0,0
1762462,-0.0,-46.86,0,0
1762514,-0.0,-46.86,0,0
1762567,-0.0,-46.86,0,0
1762619,0.0,-46.86,0,0
1762671,0.0,-46.86,0,0
1762724,0.0,-46.86,0,0
1762777,0.0,-46.86,0,0
1762829,-0.0,-46.86,0,0
1762881,-0.0,-46.86,0,0
1762933,-0.0,-46.86,0,0
1762985,0.0,-46.86,0,0
1763038,0.0,-46.86,0,0
1763090,0.0,-46.86,0,0
1763143,0.0,-46.86,0,0
1763195,-0.0,-46.86,0,0
1763248,-0.0,-46.86,0,0
1763300,-0.0,-46.86,0,0
1763352,0.0,-46.86,0,0
1763404,0.0,-46.86,0,0
1763457,0.0,-46.86,0,0
1763510,0.0,-46.86,0,0
1763562,-0.0,-46.86,0,0
1763614,-0.0,-46.86,0,0
1763666,-0.0,-46.86,0,0
1763719,0.0,-46.86,0,0
1763771,0.0,-46.86,0,0
1763823,0.0,-46.86,0,0
1763876,0.0,-46.86,0,0
1763929,-0.0,-46.86,0,0
1763981,-0.0,-46.86,0,0
1764033,-0.0,-46.86,0,0
1764085,0.0,-46.86,0,0
1764137,0.0,-46.86,0,0
1764190,0.0,-46.86,0,0
1764242,0.0,-46.86,0,0
1764295,-0.0,-46.86,0,0
1764347,-0.0,-46.86,0,0
1764400,-4.7,-46.86,0,0
1764452,0.0,-46.86,0,0
1764504,0.0,-46.86,0,0
1764556,0.0,-46.86,0,0
1764610,19239.92,-46.86,0,0
1764662,-0.0,-46.86,0,0
1764714,-0.0,-46.86,0,0
1764766,0.0,-46.86,0,0
1764818,0.0,-46.86,0,0
1764871,0.0,-46.86,0,0
1764923,0.0,-46.86,0,0
1764976,-0.0,-46.86,0,0
1765028,-0.0,-46.86,0,0
1765081,-0.0,-46.86,0,0
1765133,0.0,-46.86,0,0
1765185,0.0,-46.86,0,0
1765237,0.0,-46.86,0,0
1765289,0.0,-46.86,0,0
1765343,-0.0,-46.86,0,0
1765395,-0.0,-46.86,0,0
1765447,-0.0,-46.86,0,0
1765499,0.0,-46.86,0,0
1765552,0.0,-46.86,0,0
1765604,0.0,-46.86,0,0
1765656,0.0,-46.86,0,0
1765708,-0.0,-46.86,0,0
1765762,-0.0,-46.86,0,0
1765814,-0.0,-46.86,0,0
1765866,0.0,-46.86,0,0
1765918,0.0,-46.86,0,0
1765970,0.0,-46.86,0,0
1766023,0.0,-46.86,0,0
1766075,-0.0,-46.86,0,0
1766128,-0.0,-46.86,0,0
1766180,-0.0,-46.86,0,0
1766233,0.0,-46.86,0,0
1766285,0.0,-46.86,0,0
1766337,0.0,-46.86,0,0
1766389,0.0,-46.86,0,0
1766441,-0.0,-46.86,0,0
6,0.0,-46.86,0,0
1766573,0.0,-46.86,0,0
1766625,-0.0,-46.86,0,0
