259433,-8.9,4.6,0,0
259485,-4.87,4.92,0,0
259537,-15.54,4.6,0,0
259590,-3.85,4.6,0,0
259642,-10.51,4.6,0,0
259695,5.1,4.6,0,0
259747,-3.67,4.6,0,0
259800,2.16,4.6,0,0
259852,-7.05,4.92,0,0
259904,-6.99,4.6,0,0
259956,8.24,4.6,0,0
260008,1.12,4.28,0,0
260062,3.98,4.6,0,0
260114,7.53,4.6,0,0
260166,-2.62,4.28,0,0
260218,0.99,4.28,0,0
260271,0.95,4.6,0,0
260323,-1.26,4.6,0,0
260375,-1.02,4.6,0,0
260427,2.56,4.6,0,0
260481,1.21,4.28,0,0
260533,-2.77,4.28,0,0
260585,-2.58,4.92,0,0
260637,2.64,4.28,0,0
260689,2.6,4.28,0,0
260742,5.7,4.92,0,0
260794,4.21,4.28,0,0
260847,-4.14,4.28,0,0
260899,-7.16,4.28,0,0
260952,-2.01,4.28,0,0
261004,-11.48,4.92,0,0
261056,-8.71,4.28,0,0
261108,-6.35,4.6,0,0
261161,7.1,4.6,0,0
261214,-9.4,4.92,0,0
261266,-5.8,4.6,0,0
261318,-0.89,4.28,0,0
261370,-6.15,4.28,0,0
261423,0.2,4.92,0,0
261475,-1.19,4.28,0,0
261528,-8.46,4.6,0,0
261580,-4.98,4.92,0,0
261633,8.43,4.6,0,0
261685,2.83,4.6,0,0
261737,3.48,4.28,0,0
261789,-7.65,4.28,0,0
261841,-4.58,4.6,0,0
261895,-2.39,4.6,0,0
261947,1.47,4.28,0,0
261999,-6.14,4.6,0,0
262051,0.53,4.92,0,0
262104,-2.22,5.24,0,0
262156,13.05,4.28,0,0
262208,9.31,4.6,0,0
262260,20.44,4.28,0,0
262313,15.61,4.6,0,0
262366,20.29,4.28,0,0
262418,18.47,4.6,0,0
262470,24.99,4.28,0,0
262522,29.7,4.28,0,0
262575,28.62,4.28,0,0
262628,25.73,4.6,0,0
262680,25.96,4.28,0,0
262732,33.98,4.28,0,0
262785,27.75,4.6,0,0
262837,26.04,4.6,0,0
262889,31.72,4.6,0,0
262942,33.92,4.6,0,0
262994,25.93,4.28,0,0
263047,31.59,4.28,0,0
263099,37.63,4.6,0,0
263151,35.29,5.24,0,0
263203,31.81,4.92,0,0
263256,31.36,4.6,0,0
263309,29.77,4.28,0,0
263361,33.11,4.28,0,0
263413,47.35,3.96,0,0
263465,29.64,4.6,0,0
263518,36.8,4.28,0,0
263570,33.66,4.28,0,0
263623,26.58,4.28,0,0
263675,32.26,4.28,0,0
263728,16.79,4.6,0,0
263780,-0.22,4.6,0,0
263832,-6.98,4.28,0,0
263884,-4.29,4.92,0,0
263937,1.15,4.6,0,0
263990,-0.17,4.6,0,0
264042,-6.03,4.6,0,0
