12833,-1.5,81.95,0,0
12925,0.77,81.95,0,0
13017,1.69,81.95,0,0
13108,0.84,81.95,0,0
13199,0.23,81.95,0,0
13291,-0.11,81.95,0,0
13382,-0.1,81.95,0,0
13473,-0.74,81.63,0,0
13564,-0.85,81.63,0,0
13656,0.24,82.27,0,0
13748,0.53,82.27,0,0
13839,-0.06,81.95,0,0
13930,-1.13,81.63,0,0
14021,-0.73,81.63,0,0
14113,0.84,80.99,0,0
14204,1.28,81.31,0,0
14296,-0.5,81.95,0,0
14387,-0.81,81.31,0,0
14479,0.27,81.63,0,0
14570,1.17,81.31,0,0
14661,1.83,81.95,0,0
14752,0.12,82.27,0,0
14843,-0.55,81.95,0,0
14936,-0.82,81.63,0,0
15027,0.46,81.31,0,0
15118,1.75,81.63,0,0
15209,0.09,81.63,0,0
15301,-1.11,82.27,0,0
15392,-0.08,81.63,0,0
15483,-1.21,81.63,0,0
15575,-1.58,81.95,0,0
15666,0.35,81.63,0,0
15758,-1.34,81.63,0,0
15849,-0.86,81.63,0,0
15940,1.64,81.31,0,0
16031,0.24,81.31,0,0
16123,-2.15,81.63,0,0
16215,-0.54,81.31,0,0
16306,2.88,81.63,0,0
16397,2.11,81.31,0,0
16489,1.6,81.63,0,0
16580,0.7,81.31,0,0
16671,-0.92,81.63,0,0
16762,-0.67,80.99,0,0
16854,-0.78,81.63,0,0
16946,-0.98,81.31,0,0
17037,-0.79,81.31,0,0
17128,-1.7,81.31,0,0
17219,-0.16,81.31,0,0
17311,0.54,80.99,0,0
17402,1.35,81.31,0,0
17494,0.94,80.99,0,0
17585,2.29,80.99,0,0
17677,0.37,80.99,0,0
17768,-0.41,80.99,0,0
17859,-0.12,81.63,0,0
17950,-0.41,80.99,0,0
18041,-0.4,81.31,0,0
18134,-0.75,80.99,0,0
18225,0.48,80.99,0,0
18316,-0.81,80.99,0,0
18407,-1.95,80.67,0,0
18499,-0.81,81.31,0,0
18590,1.12,80.99,0,0
18681,1.62,80.99,0,0
18772,1.94,80.67,0,0
18864,1.07,80.67,0,0
18956,-0.78,80.99,0,0
19047,-1.1,81.31,0,0
19138,-0.1,80.67,0,0
19229,0.04,81.63,0,0
19321,0.63,80.35,0,0
19412,0.34,80.99,0,0
19504,0.5,80.67,0,0
19595,1.36,80.67,0,0
19687,-0.5,80.99,0,0
19778,0.31,80.67,0,0
19869,-0.72,80.67,0,0
19960,-0.13,80.67,0,0
20051,-0.37,80.67,0,0
20144,0.69,80.35,0,0
20235,3.54,80.67,0,0
20326,1.64,80.35,0,0
20417,-0.16,80.99,0,0
20509,0.32,80.67,0,0
20600,-0.35,80.67,0,0
20691,0.86,80.35,0,0
20783,2.47,80.67,0,0
20875,1.23,80.67,0,0
20966,3.08,80.67,0,0
21057,0.76,80.35,0,0
21148,-0.51,80.35,0,0
21239,1.11,80.35,0,0
21331,0.1,80.99,0,0
21423,0.06,80.03,0,0
21514,-0.65,80.67,0,0
21605,-1.52,80.35,0,0
21697,-1.05,80.03,0,0
21788,2.5,80.67,0,0
21879,2.36,80.67,0,0
21970,0.43,80.35,0,0
22062,0.54,80.67,0,0
22154,0.98,80.67,0,0
22245,0.07,80.35,0,0
22336,0.69,80.35,0,0
22427,-0.39,80.67,0,0
22519,-0.59,80.35,0,0
22610,-2.21,80.35,0,0
22702,-3.11,80.03,0,0
22793,-1.29,80.67,0,0
22885,0.71,80.03,0,0
22976,2.08,80.35,0,0
23067,-0.16,80.03,0,0
23158,-1.28,80.67,0,0
23249,0.15,80.03,0,0
23342,-0.28,80.03,0,0
23433,-1.49,80.35,0,0
23524,-0.19,80.03,0,0
23615,0.41,80.35,0,0
23707,-1.24,80.03,0,0
23798,-1.24,80.03,0,0
23889,0.22,80.03,0,0
23981,1.56,80.03,0,0
24073,3.32,80.03,0,0
24164,0.3,80.03,0,0
24255,-1.56,79.71,0,0
24346,0.18,80.03,0,0
24437,-0.81,79.71,0,0
24529,-2.76,80.35,0,0
24621,-1.32,80.03,0,0
24712,-0.92,80.03,0,0
24803,0.99,80.03,0,0
24895,1.49,79.71,0,0
24986,0.12,80.03,0,0
25077,-1.23,80.03,0,0
25168,-1.86,79.71,0,0
25260,-1.23,79.71,0,0
25352,-1.47,79.71,0,0
25443,-0.1,79.39,0,0
25534,1.1,80.03,0,0
25625,-0.15,79.71,0,0
25717,-1.57,79.71,0,0
25808,-0.44,79.71,0,0
25900,-0.23,79.07,0,0
25991,0.09,80.03,0,0
26083,0.47,79.71,0,0
26174,0.79,79.71,0,0
26265,0.72,79.71,0,0
26356,0.06,79.07,0,0
26447,0.07,79.07,0,0
26540,-1.43,79.71,0,0
26631,-1.45,80.03,0,0
26722,-1.42,79.39,0,0
26813,-0.54,79.07,0,0
26905,0.21,80.03,0,0
26996,0.31,79.71,0,0
27087,-0.7,79.71,0,0
27179,0.35,79.71,0,0
27271,0.78,79.71,0,0
27362,1.19,79.39,0,0
27453,1.72,79.39,0,0
27544,0.49,79.07,0,0
27635,0.99,79.71,0,0
27727,0.47,79.39,0,0
27819,1.88,79.39,0,0
27910,1.49,79.39,0,0
28001,2.12,79.39,0,0
28093,1.21,79.07,0,0
28184,0.92,79.39,0,0
28275,-0.02,79.39,0,0
28366,0.75,79.07,0,0
28459,-0.68,79.39,0,0
28550,-1.44,79.39,0,0
28641,-0.39,79.39,0,0
28732,0.06,79.07,0,0
28824,1.28,79.07,0,0
28915,0.29,79.07,0,0
29006,-0.61,79.07,0,0
29097,-0.84,79.07,0,0
29189,0.36,79.07,0,0
29281,2.0,79.39,0,0
29372,1.94,79.07,0,0
29463,0.17,79.39,0,0
29554,-0.87,79.07,0,0
29646,1.96,78.75,0,0
29737,-0.36,79.07,0,0
29829,-1.0,79.39,0,0
29920,1.51,79.71,0,0
30012,2.62,78.75,0,0
30103,2.87,79.07,0,0
30194,1.18,79.39,0,0
30285,-0.43,79.07,0,0
30377,-0.21,78.75,0,0
30469,-0.5,79.07,0,0
30560,-1.73,79.07,0,0
30651,-1.84,79.07,0,0
30742,-0.22,78.75,0,0
30834,-0.4,78.75,0,0
30925,0.17,78.11,0,0
31016,0.72,78.43,0,0
31108,0.03,78.11,0,0
31200,0.05,78.43,0,0
31291,-0.32,78.43,0,0
31382,-0.96,79.07,0,0
31473,0.3,78.75,0,0
31564,1.41,79.07,0,0
31656,1.63,78.43,0,0
31748,1.76,79.07,0,0
31839,1.84,78.43,0,0
31930,1.46,78.43,0,0
32022,-1.23,78.43,0,0
32113,-1.1,78.43,0,0
32204,0.61,78.43,0,0
32295,0.36,78.43,0,0
32388,0.94,78.43,0,0
32479,0.39,78.43,0,0
32570,0.5,78.43,0,0
32661,-0.02,78.11,0,0
32752,0.75,78.43,0,0
32844,0.29,78.43,0,0
32935,1.07,78.43,0,0
33027,-1.04,78.11,0,0
33118,-0.74,78.43,0,0
33210,1.01,78.11,0,0
33301,2.31,78.11,0,0
33392,1.83,78.43,0,0
33483,1.42,78.75,0,0
33574,1.93,77.8,0,0
33667,2.17,78.11,0,0
33758,0.8,78.43,0,0
33849,0.98,78.43,0,0
33940,0.45,78.11,0,0
34032,-0.81,78.75,0,0
34123,-1.62,78.43,0,0
34214,0.2,78.43,0,0
34306,0.41,78.11,0,0
34397,0.67,78.11,0,0
34489,1.25,78.11,0,0
34580,0.63,78.11,0,0
34671,0.1,78.11,0,0
34762,-1.23,78.11,0,0
34853,-0.41,77.8,0,0
34946,3.06,78.11,0,0
35037,4.56,78.11,0,0
35128,2.64,77.48,0,0
35219,-0.25,78.11,0,0
35311,-1.39,78.11,0,0
35402,0.08,77.8,0,0
35493,0.53,77.8,0,0
35585,0.39,77.8,0,0
35676,0.81,77.8,0,0
35768,0.97,78.11,0,0
35859,0.92,77.8,0,0
35950,0.03,78.11,0,0
36041,-2.01,77.8,0,0
36133,-1.22,77.8,0,0
36225,-0.45,77.8,0,0
36316,-1.05,77.8,0,0
36407,0.77,77.8,0,0
36498,1.28,77.48,0,0
36590,-0.34,77.8,0,0
36681,-1.21,77.8,0,0
36772,-0.33,77.8,0,0
36864,0.56,77.48,0,0
36956,1.32,77.8,0,0
37047,-0.5,77.8,0,0
37138,1.0,77.8,0,0
37229,1.92,77.8,0,0
37320,0.21,77.48,0,0
37412,-0.78,77.8,0,0
37504,0.72,77.48,0,0
37595,1.0,78.43,0,0
37686,0.2,77.8,0,0
37777,-0.57,77.8,0,0
37869,-0.06,77.16,0,0
37960,-0.58,77.8,0,0
38051,-1.23,77.16,0,0
38142,-0.65,77.48,0,0
38235,-0.34,77.16,0,0
38326,-0.62,77.16,0,0
38417,-2.82,77.16,0,0
38508,-2.06,77.48,0,0
38599,-1.64,77.48,0,0
38691,-0.52,77.48,0,0
38782,0.75,77.48,0,0
38874,0.44,77.16,0,0
38965,-1.35,77.48,0,0
39056,-0.61,77.16,0,0
39148,0.49,77.16,0,0
39239,0.78,77.16,0,0
39330,0.09,77.16,0,0
39421,0.38,77.48,0,0
39514,-0.12,77.16,0,0
39605,-2.22,77.16,0,0
39696,-0.13,77.16,0,0
39787,2.83,77.16,0,0
39878,0.68,77.16,0,0
39970,0.81,77.16,0,0
40061,0.06,76.52,0,0
40153,-0.48,76.84,0,0
40244,-0.43,77.16,0,0
40335,0.61,76.84,0,0
40427,-1.02,77.16,0,0
40518,-1.09,76.84,0,0
40609,-1.7,76.84,0,0
40700,-2.73,77.16,0,0
40793,0.22,77.16,0,0
40884,0.84,76.52,0,0
40975,-0.33,77.16,0,0
41066,0.74,76.2,0,0
41157,0.13,76.84,0,0
41249,-1.65,76.52,0,0
41340,-0.39,77.48,0,0
41432,0.54,76.84,0,0
41523,1.53,77.16,0,0
41614,0.45,76.52,0,0
41706,0.3,76.52,0,0
41797,0.75,76.84,0,0
41888,0.11,76.84,0,0
41979,-1.01,76.84,0,0
42071,-0.85,76.52,0,0
42163,-0.5,76.52,0,0
42254,1.07,76.52,0,0
42345,1.55,76.52,0,0
42436,0.37,76.52,0,0
42527,0.15,76.52,0,0
42619,-0.58,76.52,0,0
42711,1.77,76.52,0,0
42802,3.52,76.52,0,0
42893,1.95,76.52,0,0
42984,0.82,75.88,0,0
43076,-0.25,76.2,0,0
43167,-2.05,76.2,0,0
43258,0.37,76.52,0,0
43350,0.23,76.2,0,0
43442,0.99,76.84,0,0
43533,0.44,76.2,0,0
43624,2.06,76.84,0,0
43715,3.4,76.52,0,0
43806,2.33,77.16,0,0
43898,0.02,76.52,0,0
43990,1.01,76.52,0,0
44081,0.51,75.88,0,0
44172,-0.47,76.52,0,0
44263,-0.63,76.2,0,0
44355,0.01,76.84,0,0
44446,1.79,76.52,0,0
44537,0.69,76.2,0,0
44628,0.35,76.2,0,0
44720,2.94,76.2,0,0
44812,0.3,76.2,0,0
44903,0.26,76.2,0,0
44994,1.55,76.2,0,0
45085,1.38,76.2,0,0
45177,2.5,76.2,0,0
45268,2.27,75.88,0,0
45360,0.56,76.2,0,0
45451,0.66,75.88,0,0
45542,0.56,76.2,0,0
45634,1.38,76.2,0,0
45725,2.46,75.88,0,0
45816,1.79,75.88,0,0
45907,2.41,75.56,0,0
45999,1.69,75.88,0,0
46091,-0.36,75.56,0,0
46182,-0.03,75.88,0,0
46273,-0.41,75.56,0,0
46364,1.32,75.88,0,0
46455,0.94,76.2,0,0
46547,0.05,75.88,0,0
46639,-0.48,75.88,0,0
46730,-0.79,75.56,0,0
46821,-0.32,76.2,0,0
46912,-0.28,75.56,0,0
47004,0.19,75.88,0,0
47095,0.34,75.56,0,0
47186,0.26,75.88,0,0
47278,0.6,75.24,0,0
47370,-0.4,75.56,0,0
47461,1.67,75.56,0,0
47552,2.51,75.56,0,0
47643,0.67,75.88,0,0
47734,-0.7,75.88,0,0
47826,-3.28,75.88,0,0
47918,-1.4,75.56,0,0
48009,-1.12,75.88,0,0
48100,0.67,75.56,0,0
48191,0.56,75.56,0,0
48283,0.37,75.56,0,0
48374,-0.01,75.56,0,0
48465,-0.17,75.56,0,0
48557,0.82,75.88,0,0
48648,-0.31,75.56,0,0
48740,-1.36,75.56,0,0
48831,-2.02,75.24,0,0
48922,-1.16,74.92,0,0
49013,0.89,75.56,0,0
49105,0.95,76.2,0,0
49197,-1.08,75.88,0,0
49288,-1.38,75.88,0,0
49379,-0.99,75.24,0,0
49470,-1.69,75.56,0,0
49562,-1.6,75.24,0,0
49653,0.18,75.24,0,0
49744,-1.43,75.56,0,0
49836,-0.99,76.2,0,0
49927,0.75,75.56,0,0
50019,-0.56,75.56,0,0
50110,-1.88,75.24,0,0
50201,-1.48,75.56,0,0
50292,-0.33,74.92,0,0
50383,0.18,75.24,0,0
50476,0.39,75.24,0,0
